time,station_id,station_status,bikes_available,ebikes_available,bikes_disabled,docks_available,docks_disabled
2020-09-23 16:44:45,3373,active,27,0,0,0,0
2020-09-23 16:44:45,3374,active,10,0,3,23,0
2020-09-23 16:44:45,3375,active,4,0,1,30,0
2020-09-23 16:44:45,3376,active,2,0,0,37,0
2020-09-23 16:44:45,3377,active,23,0,1,1,0
2020-09-23 16:44:45,3378,active,5,0,0,23,0
2020-09-23 16:44:45,3379,active,18,1,1,16,0
2020-09-23 16:44:45,3381,active,20,0,0,1,0
2020-09-23 16:44:45,3383,active,4,0,1,20,0
2020-09-23 16:44:45,3384,active,21,0,0,4,0
2020-09-23 16:44:45,3386,active,18,0,0,9,0
2020-09-23 16:44:45,3387,active,17,0,0,8,0
2020-09-23 16:44:45,3388,active,23,0,1,1,0
2020-09-23 16:44:45,3390,active,1,0,1,22,0
2020-09-23 16:44:45,3391,active,18,1,0,7,0
2020-09-23 16:44:45,3392,active,14,0,1,4,0
2020-09-23 16:44:45,3393,active,19,0,0,0,0
2020-09-23 16:44:45,3394,active,21,0,0,0,0
2020-09-23 16:44:45,3395,active,17,2,0,2,0
2020-09-23 16:44:45,3396,active,15,0,2,8,0
2020-09-23 16:44:45,3397,active,21,0,1,3,0
2020-09-23 16:44:45,3398,active,20,0,0,3,0
2020-09-23 16:44:45,3399,active,23,0,0,1,0
2020-09-23 16:44:45,3400,active,9,0,1,14,0
2020-09-23 16:44:45,3402,active,17,1,2,4,0
2020-09-23 16:44:45,3403,active,27,0,0,4,0
2020-09-23 16:44:45,3404,active,26,0,0,1,0
2020-09-23 16:44:45,3405,active,21,0,0,2,0
2020-09-23 16:44:45,3407,active,22,0,0,1,0
2020-09-23 16:44:45,3408,active,18,0,0,9,0
2020-09-23 16:44:45,3409,active,20,1,2,13,0
2020-09-23 16:44:45,3410,active,27,0,0,4,0
2020-09-23 16:44:45,3411,active,25,0,0,2,0
2020-09-23 16:44:45,3412,active,7,0,2,9,0
2020-09-23 16:44:45,3414,active,5,1,0,28,0
2020-09-23 16:44:45,3415,active,3,2,1,21,0
2020-09-23 16:44:45,3416,active,2,0,1,22,0
2020-09-23 16:44:45,3417,active,22,0,0,5,0
2020-09-23 16:44:45,3418,active,2,1,1,30,0
2020-09-23 16:44:45,3419,active,26,0,0,1,0
2020-09-23 16:44:45,3420,active,20,0,1,0,0
2020-09-23 16:44:45,3421,active,19,0,0,4,0
2020-09-23 16:44:45,3422,active,6,0,3,12,0
2020-09-23 16:44:45,3423,active,2,1,2,25,0
2020-09-23 16:44:45,3424,active,1,0,2,24,0
2020-09-23 16:44:45,3425,active,6,0,1,26,0
2020-09-23 16:44:45,3429,active,9,0,2,28,0
2020-09-23 16:44:45,3430,active,4,0,0,21,0
2020-09-23 16:44:45,3435,active,43,0,0,2,0
2020-09-23 16:44:45,3436,active,34,0,0,1,0
2020-09-23 16:44:45,3437,active,3,0,1,35,0
2020-09-23 16:44:45,3440,active,37,0,0,6,0
2020-09-23 16:44:45,3443,active,39,7,1,0,0
2020-09-23 16:44:45,3452,active,32,0,1,10,0
2020-09-23 16:44:45,3453,active,5,0,1,13,0
2020-09-23 16:44:45,3454,active,1,0,0,23,0
2020-09-23 16:44:45,3456,active,17,0,1,4,0
2020-09-23 16:44:45,3457,active,40,4,5,1,0
2020-09-23 16:44:45,3461,active,30,1,1,2,0
2020-09-23 16:44:45,3462,active,19,2,0,20,0
2020-09-23 16:44:45,3463,active,36,1,0,1,0
2020-09-23 16:44:45,3467,active,43,4,0,1,0
2020-09-23 16:44:45,3469,active,20,0,1,2,0
2020-09-23 16:44:45,3472,active,34,1,1,4,0
2020-09-23 16:44:45,3477,active,0,0,25,0,8
2020-09-23 16:44:45,3478,active,43,2,0,0,0
2020-09-23 16:44:45,3479,active,20,0,2,23,0
2020-09-23 16:44:45,3481,active,10,0,0,12,0
2020-09-23 16:44:45,3483,active,13,0,1,0,0
2020-09-23 16:44:45,3486,active,29,0,0,1,0
2020-09-23 16:44:45,3490,active,14,0,1,16,0
2020-09-23 16:44:45,3491,active,15,0,0,9,0
2020-09-23 16:44:45,3492,active,3,0,0,24,0
2020-09-23 16:44:45,3493,active,8,1,0,23,0
2020-09-23 16:44:45,3494,active,22,1,2,1,0
2020-09-23 16:44:45,3495,active,10,0,1,15,0
2020-09-23 16:44:45,3496,active,20,0,2,3,0
2020-09-23 16:44:45,3497,active,6,1,0,17,0
2020-09-23 16:44:45,3498,active,12,1,0,9,0
2020-09-23 16:44:45,3499,active,8,0,4,13,0
2020-09-23 16:44:45,3500,active,19,0,0,12,0
2020-09-23 16:44:45,3501,active,2,0,1,26,0
2020-09-23 16:44:45,3502,active,4,0,0,25,0
2020-09-23 16:44:45,3503,active,6,0,0,24,0
2020-09-23 16:44:45,3504,active,12,0,0,15,0
2020-09-23 16:44:45,3505,active,5,0,2,26,0
2020-09-23 16:44:45,3506,active,4,0,0,25,0
2020-09-23 16:44:45,3507,active,7,0,0,29,0
2020-09-23 16:44:45,3508,active,5,0,1,25,0
2020-09-23 16:44:45,3509,active,26,0,1,4,0
2020-09-23 16:44:45,3510,active,10,0,0,21,0
2020-09-23 16:44:45,3511,active,15,0,1,6,0
2020-09-23 16:44:45,3513,active,11,0,0,10,0
2020-09-23 16:44:45,3514,active,15,0,0,8,0
2020-09-23 16:44:45,3515,active,10,0,0,9,0
2020-09-23 16:44:45,3516,active,3,0,1,27,0
2020-09-23 16:44:45,3517,active,29,1,1,5,0
2020-09-23 16:44:45,3518,active,19,0,1,14,0
2020-09-23 16:44:45,3520,active,13,0,1,13,0
2020-09-23 16:44:45,3521,active,21,0,0,15,0
2020-09-23 16:44:45,3522,active,0,0,0,19,0
2020-09-23 16:44:45,3523,active,23,1,0,2,0
2020-09-23 16:44:45,3524,active,15,1,0,8,0
2020-09-23 16:44:45,3525,active,14,0,0,7,0
2020-09-23 16:44:45,3526,active,12,0,1,14,0
2020-09-23 16:44:45,3527,active,7,1,0,20,0
2020-09-23 16:44:45,3528,active,1,1,0,20,0
2020-09-23 16:44:45,3529,active,4,0,0,21,0
2020-09-23 16:44:45,3530,active,1,0,0,18,0
2020-09-23 16:44:45,3531,active,3,1,0,24,0
2020-09-23 16:44:45,3532,active,3,1,2,22,0
2020-09-23 16:44:45,3533,active,9,0,0,25,0
2020-09-23 16:44:45,3534,active,5,0,2,32,0
2020-09-23 16:44:45,3535,active,1,0,2,24,0
2020-09-23 16:44:45,3536,active,4,1,0,39,0
2020-09-23 16:44:45,3537,active,0,0,0,29,0
2020-09-23 16:44:45,3538,active,2,0,0,43,0
2020-09-23 16:44:45,3539,active,0,0,1,42,0
2020-09-23 16:44:45,3540,active,10,0,1,24,0
2020-09-23 16:44:45,3541,active,7,0,0,32,0
2020-09-23 16:44:45,3542,active,1,0,0,28,0
2020-09-23 16:44:45,3543,active,1,1,1,33,0
2020-09-23 16:44:45,3544,active,1,0,1,25,0
2020-09-23 16:44:45,3545,active,3,0,0,30,0
2020-09-23 16:44:45,3546,active,0,0,0,21,0
2020-09-23 16:44:45,3547,active,1,0,2,38,0
2020-09-23 16:44:45,3549,active,2,0,0,23,0
2020-09-23 16:44:45,3551,active,0,0,0,23,0
2020-09-23 16:44:45,3552,active,4,1,0,35,0
2020-09-23 16:44:45,3553,active,12,0,2,23,0
2020-09-23 16:44:45,3554,active,1,0,0,26,0
2020-09-23 16:44:45,3555,active,5,0,0,22,0
2020-09-23 16:44:45,3557,active,1,0,0,18,0
2020-09-23 16:44:45,3558,active,0,0,0,27,0
2020-09-23 16:44:45,3559,active,2,0,0,16,1
2020-09-23 16:44:45,3561,active,3,0,0,23,0
2020-09-23 16:44:45,3562,active,0,0,0,27,0
2020-09-23 16:44:45,3563,active,7,0,2,20,0
2020-09-23 16:44:45,3564,active,8,1,0,11,0
2020-09-23 16:44:45,3565,active,6,0,1,12,0
2020-09-23 16:44:45,3566,active,8,0,0,17,0
2020-09-23 16:44:45,3567,active,4,0,0,15,0
2020-09-23 16:44:45,3568,active,7,0,0,14,0
2020-09-23 16:44:45,3569,active,1,0,1,27,0
2020-09-23 16:44:45,3570,active,2,0,0,29,0
2020-09-23 16:44:45,3571,active,5,0,0,19,0
2020-09-23 16:44:45,3572,active,2,0,0,31,0
2020-09-23 16:44:45,3573,active,12,0,0,13,0
2020-09-23 16:44:45,3574,active,0,0,0,23,0
2020-09-23 16:44:45,3575,active,1,0,0,18,0
2020-09-23 16:44:45,3576,active,1,0,0,26,0
2020-09-23 16:44:45,3577,active,1,0,0,22,0
2020-09-23 16:44:45,3578,active,0,0,0,21,0
2020-09-23 16:44:45,3579,active,1,0,0,24,0
2020-09-23 16:44:45,3580,active,3,0,0,27,0
2020-09-23 16:44:45,3581,active,1,0,0,26,0
2020-09-23 16:44:45,3582,active,1,0,0,27,0
2020-09-23 16:44:45,3583,active,19,0,2,10,0
2020-09-23 16:44:45,3584,active,3,0,1,38,0
2020-09-23 16:44:45,3585,active,2,0,1,21,0
2020-09-23 16:44:45,3586,active,18,0,0,1,0
2020-09-23 16:44:45,3587,active,1,0,0,26,0
2020-09-23 16:44:45,3588,active,20,0,0,1,0
2020-09-23 16:44:45,3589,active,12,0,0,7,0
2020-09-23 16:44:45,3590,active,7,0,0,12,0
2020-09-23 16:44:45,3591,active,8,0,1,12,0
2020-09-23 16:44:45,3592,active,0,0,2,17,0
2020-09-23 16:44:45,3593,active,9,1,0,26,0
2020-09-23 16:44:45,3595,active,10,1,0,8,0
2020-09-23 16:44:45,3596,active,11,0,0,8,0
2020-09-23 16:44:45,3597,active,2,0,0,23,0
2020-09-23 16:44:45,3598,active,5,0,0,14,0
2020-09-23 16:44:45,3600,active,5,0,1,21,0
2020-09-23 16:44:45,3601,active,2,1,3,14,0
2020-09-23 16:44:45,3602,active,3,0,0,20,0
2020-09-23 16:44:45,3603,active,0,0,1,20,0
2020-09-23 16:44:45,3604,active,13,1,0,4,0
2020-09-23 16:44:45,3605,active,0,0,1,20,0
2020-09-23 16:44:45,3606,active,10,0,1,10,0
2020-09-23 16:44:45,3607,active,14,0,0,5,0
2020-09-23 16:44:45,3608,active,1,0,0,20,0
2020-09-23 16:44:45,3609,active,20,0,0,3,0
2020-09-23 16:44:45,3610,active,13,1,0,14,0
2020-09-23 16:44:45,3611,active,14,0,0,17,0
2020-09-23 16:44:45,3612,active,3,0,0,12,0
2020-09-23 16:44:45,3613,active,0,0,0,27,0
2020-09-23 16:44:45,3614,active,0,0,0,23,0
2020-09-23 16:44:45,3615,active,5,0,0,16,0
2020-09-23 16:44:45,3616,active,9,0,1,15,0
2020-09-23 16:44:45,3617,active,3,0,0,24,0
2020-09-23 16:44:45,3618,active,11,1,1,21,0
2020-09-23 16:44:45,3619,active,2,0,0,14,0
2020-09-23 16:44:45,3620,active,16,1,0,7,0
2020-09-23 16:44:45,3621,active,15,0,0,4,0
2020-09-23 16:44:45,3622,active,1,0,0,22,0
2020-09-23 16:44:45,3623,active,22,2,2,15,0
2020-09-23 16:44:45,3628,active,2,0,3,26,0
2020-09-23 16:44:45,3629,active,7,0,1,25,0
2020-09-23 16:44:45,3630,active,12,0,0,21,0
2020-09-23 16:44:45,3637,active,2,0,2,27,0
2020-09-23 16:44:45,3638,active,2,0,1,15,0
2020-09-23 16:44:45,3639,active,13,0,2,15,0
2020-09-23 16:44:45,3640,active,1,0,0,17,0
2020-09-23 16:44:45,3641,active,45,3,2,7,0
2020-09-23 16:44:45,3646,active,4,1,3,11,8
2020-09-23 16:44:45,3647,active,22,0,0,1,0
2020-09-23 16:44:45,3648,active,23,0,2,0,0
2020-09-23 16:44:45,3649,active,2,1,0,28,0
2020-09-23 16:44:45,3654,active,3,0,0,32,0
2020-09-23 16:44:45,3656,active,21,0,2,23,0
2020-09-23 16:44:45,3658,active,26,0,0,1,0
2020-09-23 16:44:45,3661,active,8,0,0,11,0
2020-09-23 16:44:45,3664,active,23,1,0,7,0
2020-09-23 16:44:45,3668,active,14,0,1,11,0
2020-09-23 16:44:45,3671,active,1,1,0,36,0
2020-09-23 16:44:45,3673,active,2,0,1,18,0
2020-09-23 16:44:45,3674,active,26,0,1,0,0
2020-09-23 16:44:45,3676,active,23,0,0,1,0
2020-09-23 16:44:45,3677,active,0,0,0,18,0
2020-09-23 16:44:45,3678,active,0,0,0,18,0
2020-09-23 16:44:45,3679,active,0,0,0,14,0
2020-09-23 16:44:45,3680,active,54,12,1,0,0
2020-09-23 16:44:45,3681,active,11,0,0,7,0
2020-09-23 16:44:45,3686,active,37,1,0,2,0
2020-09-23 16:44:45,3687,active,42,0,2,39,0
2020-09-23 16:44:45,3689,active,2,1,1,44,0
2020-09-23 16:44:45,3690,active,33,0,0,3,0
2020-09-23 16:44:45,3691,active,3,0,1,15,0
2020-09-23 16:44:45,3693,active,23,0,1,3,0
2020-09-23 16:44:45,3694,active,6,0,0,12,0
2020-09-23 16:44:45,3697,active,2,0,3,38,0
2020-09-23 16:44:45,3699,active,0,0,2,28,0
2020-09-23 16:44:45,3704,active,7,1,0,12,0
2020-09-23 16:44:45,3707,active,21,0,2,32,0
2020-09-23 16:44:45,3708,active,27,0,0,2,0
2020-09-23 16:44:45,3709,active,39,1,2,10,0
2020-09-23 16:44:45,3711,active,0,0,3,44,0
2020-09-23 16:44:45,3712,active,0,0,1,40,0
2020-09-23 16:44:45,3714,active,52,0,0,9,0
2020-09-23 16:44:45,3715,active,27,0,4,0,0
2020-09-23 16:44:45,3716,active,5,0,0,18,0
2020-09-23 16:44:45,3718,active,2,0,0,44,0
2020-09-23 16:44:45,3721,active,8,0,0,27,0
2020-09-23 16:44:45,3723,active,25,0,1,4,0
2020-09-23 16:44:45,3724,active,6,0,2,31,0
2020-09-23 16:44:45,3725,active,3,0,4,34,0
2020-09-23 16:44:45,3726,active,3,2,0,20,0
2020-09-23 16:44:45,3727,active,24,0,0,14,0
2020-09-23 16:44:45,3728,active,5,0,1,18,0
2020-09-23 16:44:45,3731,active,45,11,1,0,0
2020-09-23 16:44:45,3733,active,3,0,1,42,0
2020-09-23 16:44:45,3734,active,23,2,1,26,0
2020-09-23 16:44:45,3735,active,28,1,1,9,0
2020-09-23 16:44:45,3737,active,15,1,0,20,0
2020-09-23 16:44:45,3738,active,13,0,0,18,0
2020-09-23 16:44:45,3739,active,23,1,0,14,0
2020-09-23 16:44:45,3740,active,30,1,0,4,0
2020-09-23 16:44:45,3744,active,5,0,1,45,0
2020-09-23 16:44:45,3745,active,5,0,2,20,0
2020-09-23 16:44:45,3746,active,42,0,2,4,0
2020-09-23 16:44:45,3749,active,11,1,3,9,0
2020-09-23 16:44:45,3755,active,4,0,1,14,0
2020-09-23 16:44:45,3756,active,21,2,0,0,0
2020-09-23 16:44:45,3757,active,23,2,0,0,0
2020-09-23 16:44:45,3758,active,14,0,0,5,0
2020-09-23 16:44:45,3759,active,11,0,0,8,0
2020-09-23 16:44:45,3760,active,11,0,0,12,0
2020-09-23 16:44:45,3761,active,4,0,0,23,0
2020-09-23 16:44:45,3762,active,26,1,1,0,0
2020-09-23 16:44:45,3763,active,21,0,0,6,0
2020-09-23 16:44:45,3764,active,13,0,0,8,0
2020-09-23 16:44:45,3765,active,14,0,0,7,0
2020-09-23 16:44:45,3766,active,8,1,0,16,0
2020-09-23 16:44:45,3768,active,12,0,1,10,0
2020-09-23 16:44:45,3769,active,23,0,0,0,0
2020-09-23 16:44:45,3770,active,20,1,0,1,0
2020-09-23 16:44:45,3771,active,30,1,0,0,0
2020-09-23 16:44:45,3772,active,12,0,0,7,0
2020-09-23 16:44:45,3773,active,17,0,1,2,0
2020-09-23 16:44:45,3774,active,20,0,0,3,0
2020-09-23 16:44:45,3775,active,5,0,0,22,0
2020-09-23 16:44:45,3776,active,3,0,0,20,0
2020-09-23 16:44:45,3777,active,10,1,1,12,0
2020-09-23 16:44:45,3778,active,13,0,0,14,0
2020-09-23 16:44:45,3779,active,11,0,0,13,0
2020-09-23 16:44:45,3780,active,6,0,0,16,0
2020-09-23 16:44:45,3781,active,4,0,0,26,0
2020-09-23 16:44:45,3782,active,15,0,2,14,0
2020-09-23 16:44:45,3783,active,72,0,0,1,0
2020-09-23 16:44:45,3785,active,35,2,1,1,0
2020-09-23 16:44:45,3786,active,48,0,0,1,0
2020-09-23 16:44:45,3787,active,21,3,0,1,0
2020-09-23 16:44:45,3789,active,2,0,1,28,0
2020-09-23 16:44:45,3790,active,13,0,1,23,0
2020-09-23 16:44:45,3791,active,8,0,0,24,0
2020-09-23 16:44:45,3792,active,23,0,0,7,0
2020-09-23 16:44:45,3795,active,12,0,7,0,0
2020-09-23 16:44:45,3798,active,51,3,2,2,0
2020-09-23 16:44:45,3799,active,9,0,3,55,0
2020-09-23 16:44:45,3803,active,14,0,0,13,0
2020-09-23 16:44:45,3804,active,21,1,2,1,0
2020-09-23 16:44:45,3808,active,7,0,0,12,0
2020-09-23 16:44:45,3809,active,47,2,3,3,0
2020-09-23 16:44:45,3811,active,18,0,1,0,0
2020-09-23 16:44:45,3812,active,43,0,3,3,0
2020-09-23 16:44:45,3814,active,22,2,1,0,0
2020-09-23 16:44:45,3815,active,21,1,1,19,0
2020-09-23 16:44:45,3816,active,23,0,0,1,0
2020-09-23 16:44:45,3817,active,6,0,0,12,0
2020-09-23 16:44:45,3818,active,32,2,1,7,0
2020-09-23 16:44:45,3819,active,19,0,0,1,0
2020-09-23 16:44:45,3820,active,9,0,0,10,0
2020-09-23 16:44:45,3821,active,11,6,0,14,0
2020-09-23 16:44:45,3822,active,1,0,0,19,0
2020-09-23 16:44:45,3823,active,6,0,0,24,0
2020-09-23 16:44:45,3824,active,3,0,0,20,0
2020-09-23 16:44:45,3825,active,1,1,0,28,0
2020-09-23 16:44:45,3826,active,1,0,0,17,0
2020-09-23 16:44:45,3827,active,0,0,0,20,0
2020-09-23 16:44:45,3828,active,1,0,0,21,0
2020-09-23 16:44:45,3829,active,3,1,0,21,0
2020-09-23 16:44:45,3830,active,0,0,0,22,0
2020-09-23 16:44:45,3831,active,4,0,1,30,0
2020-09-23 16:44:45,3832,active,2,0,0,19,0
2020-09-23 16:44:45,3833,active,1,0,1,16,0
2020-09-23 16:44:45,3834,active,3,0,0,16,0
2020-09-23 16:44:45,3835,active,0,0,0,22,0
2020-09-23 16:44:45,3836,active,4,0,0,25,0
2020-09-23 16:44:45,3837,active,1,0,0,28,0
2020-09-23 16:44:45,3838,active,1,0,0,24,0
2020-09-23 16:44:45,3839,active,0,0,1,28,0
2020-09-23 16:44:45,3840,active,1,0,0,23,0
2020-09-23 16:44:45,3841,active,8,0,0,16,1
2020-09-23 16:44:45,3842,active,1,0,0,28,0
2020-09-23 16:44:45,3843,active,0,0,1,22,0
2020-09-23 16:44:45,3844,active,0,0,2,23,0
2020-09-23 16:44:45,3845,active,3,0,0,18,0
2020-09-23 16:44:45,3846,active,1,0,1,23,0
2020-09-23 16:44:45,3847,active,1,0,0,24,0
2020-09-23 16:44:45,3848,active,13,0,0,19,0
2020-09-23 16:44:45,3849,active,14,0,0,3,0
2020-09-23 16:44:45,3850,active,19,0,1,5,0
2020-09-23 16:44:45,3851,active,15,2,0,5,0
2020-09-23 16:44:45,3852,active,10,2,0,7,0
2020-09-23 16:44:45,3853,active,11,0,0,9,0
2020-09-23 16:44:45,3854,active,12,0,0,12,1
2020-09-23 16:44:45,3855,active,8,0,1,13,0
2020-09-23 16:44:45,3856,active,13,0,0,12,0
2020-09-23 16:44:45,3857,active,13,0,0,6,0
2020-09-23 16:44:45,3858,active,17,0,2,1,0
2020-09-23 16:44:45,3859,active,13,2,0,7,0
2020-09-23 16:44:45,3860,active,5,0,0,21,0
2020-09-23 16:44:45,3861,active,7,0,0,13,0
2020-09-23 16:44:45,3862,active,0,0,0,18,0
2020-09-23 16:44:45,3863,active,0,0,0,18,0
2020-09-23 16:44:45,3864,active,2,0,0,28,0
2020-09-23 16:44:45,3865,active,3,0,0,21,0
2020-09-23 16:44:45,3866,active,4,0,0,28,0
2020-09-23 16:44:45,3867,active,0,0,0,29,0
2020-09-23 16:44:45,3868,active,1,0,0,18,0
2020-09-23 16:44:45,3869,active,3,0,0,21,0
2020-09-23 16:44:45,3870,active,13,0,1,6,0
2020-09-23 16:44:45,3871,active,0,0,0,30,0
2020-09-23 16:44:45,3872,active,0,0,0,19,0
2020-09-23 16:44:45,3873,active,0,0,0,17,0
2020-09-23 16:44:45,3874,active,2,0,0,14,0
2020-09-23 16:44:45,3875,active,0,0,0,15,0
2020-09-23 16:44:45,3876,active,1,1,1,21,0
2020-09-23 16:44:45,3877,active,1,0,0,24,0
2020-09-23 16:44:45,3878,active,2,0,0,17,0
2020-09-23 16:44:45,3879,active,3,0,0,22,0
2020-09-23 16:44:45,3880,active,12,0,0,15,0
2020-09-23 16:44:45,3881,active,4,0,2,33,0
2020-09-23 16:44:45,3882,active,6,0,0,9,0
2020-09-23 16:44:45,3884,active,6,0,0,17,0
2020-09-23 16:44:45,3886,active,0,0,0,20,0
2020-09-23 16:44:45,3887,active,12,0,1,8,0
2020-09-23 16:44:45,3888,active,0,0,0,19,0
2020-09-23 16:44:45,3890,active,5,0,0,26,0
2020-09-23 16:44:45,3891,active,0,0,0,20,0
2020-09-23 16:44:45,3892,active,11,0,1,7,0
2020-09-23 16:44:45,3893,active,2,0,0,23,0
2020-09-23 16:44:45,3895,active,0,0,0,25,0
2020-09-23 16:44:45,3896,active,4,0,0,18,0
2020-09-23 16:44:45,3897,active,1,1,0,16,0
2020-09-23 16:44:45,3898,active,3,1,0,54,0
2020-09-23 16:44:45,3899,active,13,1,0,5,0
2020-09-23 16:44:45,3900,active,21,0,0,9,0
2020-09-23 16:44:45,3901,active,1,1,0,16,0
2020-09-23 16:44:45,3902,active,4,4,0,15,0
2020-09-23 16:44:45,3903,active,0,0,0,17,0
2020-09-23 16:44:45,3905,active,23,0,1,3,0
2020-09-23 16:44:45,3906,active,25,2,2,5,0
2020-09-23 16:44:45,3907,active,10,4,0,7,0
2020-09-23 16:44:45,3909,active,3,0,0,17,0
2020-09-23 16:44:45,3910,active,4,4,0,13,0
2020-09-23 16:44:45,3911,active,14,0,0,8,0
2020-09-23 16:44:45,3913,active,19,1,0,0,0
2020-09-23 16:44:45,3914,active,0,0,0,39,0
2020-09-23 16:44:45,3916,active,43,1,0,2,0
2020-09-23 16:44:45,3917,active,19,0,1,11,0
2020-09-23 16:44:45,3918,active,4,1,1,25,0
2020-09-23 16:44:45,3919,active,22,2,2,0,32
2020-09-23 16:44:45,3920,active,3,0,1,15,0
2020-09-23 16:44:45,3921,active,0,0,0,19,0
2020-09-23 16:44:45,3922,active,2,0,1,16,0
2020-09-23 16:44:45,3923,active,2,2,0,15,0
2020-09-23 16:44:45,3924,active,6,0,0,19,0
2020-09-23 16:44:45,3925,active,5,1,0,16,0
2020-09-23 16:44:45,3926,active,0,0,1,19,0
2020-09-23 16:44:45,3927,active,0,0,0,27,0
2020-09-23 16:44:45,3928,active,0,0,0,18,0
2020-09-23 16:44:45,3929,active,4,3,2,13,0
2020-09-23 16:44:45,3930,active,3,3,1,15,0
2020-09-23 16:44:45,3931,active,5,1,0,18,0
2020-09-23 16:44:45,3932,active,8,2,1,14,0
2020-09-23 16:44:45,3933,active,7,0,0,12,0
2020-09-23 16:44:45,3934,active,1,0,1,25,0
2020-09-23 16:44:45,3935,active,1,0,2,16,0
2020-09-23 16:44:45,3936,active,7,0,1,11,0
2020-09-23 16:44:45,3937,active,2,0,2,19,0
2020-09-23 16:44:45,3939,active,6,0,1,14,0
2020-09-23 16:44:45,3940,active,13,0,0,3,0
2020-09-23 16:44:45,3941,active,14,0,2,1,0
2020-09-23 16:44:45,3942,active,0,0,0,21,0
2020-09-23 16:44:45,3944,active,0,0,0,30,0
2020-09-23 16:44:45,3945,active,0,0,0,21,0
2020-09-23 16:44:45,3946,active,0,0,1,20,0
2020-09-23 16:44:45,3947,active,8,0,0,10,0
2020-09-23 16:44:45,3948,active,0,0,0,23,0
2020-09-23 16:44:45,3949,active,11,0,0,12,0
2020-09-23 16:44:45,3950,active,4,0,0,15,0
2020-09-23 16:44:45,3951,active,5,1,0,14,0
2020-09-23 16:44:45,3952,active,2,0,0,17,0
2020-09-23 16:44:45,3953,active,0,0,0,25,0
2020-09-23 16:44:45,3955,active,3,0,0,16,0
2020-09-23 16:44:45,3956,active,4,0,1,18,0
2020-09-23 16:44:45,3957,active,2,0,2,15,0
2020-09-23 16:44:45,3958,active,4,1,0,19,0
2020-09-23 16:44:45,3959,active,0,0,2,29,0
2020-09-23 16:44:45,3960,active,0,0,0,21,0
2020-09-23 16:44:45,3961,active,14,2,1,4,0
2020-09-23 16:44:45,3963,active,4,1,0,27,0
2020-09-23 16:44:45,3964,active,1,0,2,17,0
2020-09-23 16:44:45,3965,active,1,0,0,18,0
2020-09-23 16:44:45,3966,active,10,0,0,9,0
2020-09-23 16:44:45,3967,active,4,0,2,24,0
2020-09-23 16:44:45,3968,active,4,0,2,15,0
2020-09-23 16:44:45,3969,active,2,0,0,17,0
2020-09-23 16:44:45,3970,active,3,0,1,15,0
2020-09-23 16:44:45,3972,active,5,0,1,15,2
2020-09-23 16:44:45,3973,active,0,0,0,26,0
2020-09-23 16:44:45,3975,active,6,0,0,15,0
2020-09-23 16:44:45,3976,active,11,0,1,7,0
2020-09-23 16:44:45,3977,active,2,0,0,27,0
2020-09-23 16:44:45,3978,active,2,1,0,16,0
2020-09-23 16:44:45,3980,active,0,0,0,20,0
2020-09-23 16:44:45,3981,active,0,0,1,23,0
2020-09-23 16:44:45,3982,active,4,0,0,17,0
2020-09-23 16:44:45,3983,active,2,1,0,21,0
2020-09-23 16:44:45,3984,active,0,0,0,23,0
2020-09-23 16:44:45,3985,active,1,0,0,21,0
2020-09-23 16:44:45,3986,active,0,0,35,0,0
2020-09-23 16:44:45,3987,active,3,0,1,19,0
2020-09-23 16:44:45,3988,active,9,0,0,10,0
2020-09-23 16:44:45,3989,active,3,0,0,19,0
2020-09-23 16:44:45,3992,active,0,0,0,47,0
2020-09-23 16:44:45,3994,active,6,1,1,23,0
2020-09-23 16:44:45,3995,active,8,1,1,12,0
2020-09-23 16:44:45,3996,active,3,0,3,18,0
2020-09-23 16:44:45,3997,active,4,0,0,16,0
2020-09-23 16:44:45,3998,active,3,0,0,26,0
2020-09-23 16:44:45,3999,active,0,0,0,23,0
2020-09-23 16:44:45,4000,active,7,0,1,14,0
2020-09-23 16:44:45,4001,active,11,0,1,12,0
2020-09-23 16:44:45,4002,active,2,0,0,22,0
2020-09-23 16:44:45,4004,active,13,1,0,8,0
2020-09-23 16:44:45,4005,active,0,0,0,24,0
2020-09-23 16:44:45,4006,active,1,0,0,24,0
2020-09-23 16:44:45,4007,active,1,0,1,28,0
2020-09-23 16:44:45,4009,active,1,0,0,34,0
2020-09-23 16:44:45,4010,active,0,0,0,24,0
2020-09-23 16:44:45,4011,active,0,0,1,24,0
2020-09-23 16:44:45,4012,active,1,0,0,22,0
2020-09-23 16:44:45,4013,active,0,0,0,24,0
2020-09-23 16:44:45,4014,active,0,0,1,21,0
2020-09-23 16:44:45,4015,active,3,2,0,28,0
2020-09-23 16:44:45,4016,active,0,0,1,21,0
2020-09-23 16:44:45,4017,active,1,0,0,21,0
2020-09-23 16:44:45,4018,active,0,0,0,21,0
2020-09-23 16:44:45,4019,active,13,0,0,4,0
2020-09-23 16:44:45,4020,active,4,0,1,17,0
2020-09-23 16:44:45,4021,active,6,1,0,15,0
2020-09-23 16:44:45,4023,active,14,0,1,9,0
2020-09-23 16:44:45,4024,active,1,1,2,30,0
2020-09-23 16:44:45,4025,active,1,0,0,19,0
2020-09-23 16:44:45,4027,active,2,2,1,20,0
2020-09-23 16:44:45,4028,active,4,0,0,15,0
